id,product_id,username,age_range,skin_type,rating,text,is_recommended,price
847030,54336,ayuraditha,25 - 29,Oily,4.0,"Menurut aku, sabun ini lebih ampuh untuk mempercepat jerawat jadi kering, blackhead jadi lebih mudah copot, tapi gak bikin kering atau ngerasa wajah jadi ketarik gitu. Kalo klaimnya menghilangkan noda ini agak ragu sih (gatau noda diwajah aku emang udah bandel banget) jadi gak begitu kerasa perbedaannya. Repurchase? Yes.",0,15000.0
104304,7454,liem_mei_ling,25 - 29,Oily,5.0,"This is the best facial wash I've tried. It cleanses everything. Yes, everything!! Any trace of make up on face, beauty blender & brushes (yasssss I clean those with facial wash hahah). I've been searching the best facial wash for years and trying any product, from drugstore to counters but nothing impressed me except this one.",0,275000.0
807702,3686,shopism,25 - 29,Oily,4.0,"facial wash yg kupakainsetelah aku terbebas dr masa masa berjerawat. katanya bisa bantu ilangin bekasnya. facial wash ini ada butiran2 scrubnya yg bikin kulit terasa bersihnya setelah cuci muka pake ini. udahnya emg agak bikin kering, tp bukan yg kering banget. untuk ngilangin bekas jerawatnya kayaknya ngefek, cuma sedikit kali ya. wanginya enak, harganyapun terjangkau. ga bikin problem baru sih di kulitnya aku. cuman abis cuci muka pake ini emg wajib pake pelembab biar ga jadi kering kulitnya. repurchase? maybe yes. ",0,20000.0
672929,31241,lisauktolseya,25 - 29,Oily,4.0,"sudah 1 bulan pake face wash ini yg ukuran kecilnya. (selang-seling dng merk lain). suka dengan teksturnya dan kemampuan membersihkannya. cuma sedikit bikin ketarik di wajah ku, meski tipe kulitku oily. but lumayan kalo dipakai untuk night cleanser. 
cuma krn teksturnya gel agak cair, suka keluar2 sendiri sebelum pencet tubenya 😅. repurchase ? maybe. ",0,30000.0
782373,11619,beautyblogerz,25 - 29,Oily,3.0,"barusan habis 1 botol nih. yg 125ml. lumayan hemat. pemakaian bisa sampe 3bulan. pas di pake ga ada busa nya. licin2 doang di muka.  minus nya kurang membersihkan. soalnya setelah cuci muka dan udah gw bilas sampe bersih. blush on gw masih nempel. dan pas gw lap pake kapas. sisa2 makeup ternyata masih banyak jg yg nempel. dan kulit gw jadi makin berminyak. kalo di gw sih ga cocok. mungkin kalian cocok. 



",0,195000.0
235392,2673,srhmnzl,25 - 29,Oily,5.0,"Ngga ngertii harus ngomong apa sama sabun muka ini, syukak banget!!! Menurutku ini versi murahnya dari avene yg biru juga. Untung dibeliin mama jadi gak menguras dompet bgt hahahahahhahahah. Muka ngga jadi ketarik kalo abis cuci mukaaa, love it!!!! ??",0,275000.0
387385,14536,amandajulianas,25 - 29,Oily,4.0,"Face wash ter-gentle untuk wajah berminyak&sering jerawat! 
Tidak bikin muka ketarik, bersih banget,betul2 merawat wajah berjerawat tp tdk bs dibilang u/ mengatasi jerawatnya ya.. 
Baunya seperti bahan organik, tapi ga menyengat.
Overall suka!",0,130000.0
1014729,4765,uminuri,25 - 29,Oily,4.0,Beli ini karena kemarin pas mudik fw ku ketinggalan entah dimana. Kebetulan udah beberapa kali mampir alfa/indomart adanya ini nyari yg biasa dipake ga ada. Eh cocok dong ga bikin mukaku jerawatan. Selain gampang dicari fw ini juga murah meriah loh,0,15000.0
116694,3271,Angel_m10,25 - 29,Oily,4.0,"Aku pake ini dan super volcanic pore clay mask nya. Muka aku jd gak cepet berminyak, abis cuci muka rasanya bersih, halus, gak kering dan harum nya enak banget. Kalau ada yg kecil nya bakal beli supaya bs dibawa berpergian",0,150000.0
926396,27159,jannahkey,25 - 29,Oily,5.0,"beli ini karena rekomendasi salah satu teman. Pas coba apply, waw enak! Texturenya gel, busanya dikit, tapi pas dipake kemudian nyucu muka, efek ketarik ketarik itu gak ada :) sayangnya kalau yang gel gini. Boros. Itu aja sih sebenarnya kekurangannya. Lainnya... gak ada hahaha. So far sebenarnya bodyshop punyq juga facial wash mirip ginian ~ hanya lebih murah ini sih hahahah. Overall ... repurchase boleh banget",0,14000.0
949666,8105,Mustikaningrum,25 - 29,Oily,5.0,"Sudah pakai ini dari masih kemasan lama warna hijau dan sekarang sudah ganti jadi warna putih. Pas awal pakai kecium banget aroma herbalnya, Tapi lama-lama biasa. Kalau aku pakai pas jerawat lagi meradang, nggak lama kemudian jerawat langsung kering. Sudah repurchase beberapa kali",0,308000.0
262819,16080,ekamar,25 - 29,Oily,5.0,"Facial foam super lembut untuk kulit acne prone. Aroma tea tree nya seger banget. Karena dia isinya lebih encer daripada yg kemasan biasa, jadi lebih cepet abis. Worth it banget sih ini, gak bikin jerawatan dan gak bikin kulit kering. ",0,97000.0
312788,3502,aditar_,25 - 29,Oily,5.0,"si cantik murah meriah penghilang minyak dan jerawat kecintaanku. kenapa kau diciptakan ? aku cinta sekali padamu naaak. bener2 ringan karna bentuknya gel, gak narik muka, abis cuci muka jadi alus banget, dan buat bersih bener2 bersih. pokoknya aku cinta sekali padamu nak?. repurchase? ya jelaslah jangan ditanya. ",0,15000.0
11495,2475,siinzz,25 - 29,Oily,3.0,Memakai face wash ini setelah beralih dari Essential Foaming Wash karena merasa sudah tidak mempan di kulitku. Awal pemakaian Deep Action Daily Pore Cleanser ini sukses mengurangi kelebihan minyak di mukaku dan membuat kulitku kesat & kencang. Sayangnya komedo di hidung masih susah dihilangkan. Sehingga kemungkinan akan cari face wash lain yang lebih memberikan hasil.,0,20000.0
701014,43467,filsufabal,25 - 29,Oily,5.0,"Pertama tau ini dari instagram, heboh karena ini facial foam yang unik dan cara pakenya juga unik. Karena penasaran, aku beli ini dan langsung jatuh cinta pas pertama kali pake! Dia teksturnya antara kayak facial foam biasa sama clay mask, lembut begitu diulas ke wajah. Karena dia mengandung clay, jadinya busanya gak terlalu banyak, ya. Juga karena beda sama facial foam biasanya yang cukup pake seujung jari, dia harus dipake agak banyak karena mesti ngespread ke seluruh muka kayak pake clay mask, jadinya bikin boros pemakaian. Yang bikin aku suka karena setelah pemakaian wajahku terasa bersih, cerah, tapi gak bikin kering dan ketarik. Bahkan pas aku pake toner setelah pake ini, nggak ada sisa-sisa kotoran yang nempel di kapas! So far juga nggak nimbulin reaksi aneh-aneh di kulitku kayak breakout, beruntusan, dll.",0,33000.0
979530,20067,mianda,25 - 29,Oily,3.0,"Pertama kali pakai beberapa tahun yg lalu. Hype banget jd aku coba. Produknya mild,ga ada busanya, ga ada wanginya.  Biasa aja dikulit aku. Ga buat BO, tp ga ada efek apa2 juga. repurchase? No, aku lbh suka produk2 lain",0,130.0
986055,53191,DewiFaniS,25 - 29,Oily,4.0,"80% sudah keliatan memuaskan lah, lumayan murah utk remaja karna ada kemasan kecil. bener2 kontrol minyak saat siang hari
goodlah pokoknya 
mari kita lihat bersamaan dengan pakai double cleansingnya 👍👍",0,32.0
942563,9493,muthmainnahar,25 - 29,Oily,4.0,"this is probably the first face cleanser that gives me a quite fast result. the first week usage and my skin appears brighter and glowy. it comes in a tube which is very convenient. the product is in a gel form and contains a very soft peeling scrub so it doesn't irritate my skin. what I like about this product is that it is not too foamy and it leaves my skin super moisturised. but the fragrance is a lil bit too strong for my personal taste, and the price is a bit up there. overall I love this product. I've repurchased it 2 times.",1,249000.0
1578907,3271,cintyahapsari,25 - 29,Oily,3.0,"Punya sample nya dalam rangka sedang mencari cleansing foam baru. Di dalam formulanya kayak ada bulir bulir gitu, katanya sih itu jeju volcanic nya. Bersih di muka, tapi aku masih ngerasa agak kering dan ketarik, makanya ga jadi beli full size nya. Cocok buat yg cari cleansing foam yy bersihhh",1,150000.0
1686669,69299,anis.kuntara,25 - 29,Oily,4.0,"Packagingnya gasuka, tutupnya kadang gabisa rapet. Kudu dipastiin bener2 gitu kalo emang udah rapet. But, overall ini bener2 dewa sih 🤣 sejauh ini baru kali ini nemu cleanser yg lebih dari cleanser. Sensasi bersihnya bener2 kerasa bersih, ga bikin kering ketarik, baunya so refreshing, busanya lembut. Aaaak sukaaak. Ku merasa ini bisa mempercepat proses penyembuhan jerawatku. Buat haraga segitu dpt cleanser segede ini dengan efek yg wah banget sih bener2 worth to try. Bakal repurcahse insyaallah ❤️",1,155000.0
1632394,44626,vsciel,25 - 29,Oily,5.0,"Tertarik karena kandungan mineralnya yang sepertinya akan cocok untuk kulit ku yang berminyak, dan YA! Kandungannya antara lain ada niacinamide, bubuk arang, kaolin, ekstrak akar manis dan ekstrak biji anggur. FW ini dikulit ku enak banget ga bikin jerawatan dan cukup bersih menghapus debu dan make up ringan.",1,16000.0
1110389,54769,fakhrani,25 - 29,Oily,4.0,"Jujur, this is such a steal! Harganya affordable, gampang ditemuin karena available di guardian, dan ingredients list nya skin-friendly banget jadi cocok untuk semua jenis kulit. Jenis kulitku oily & sensitive dan ini enak banget, ga stripping ga bikin kering, pokoknya gentle on the skin. Menurutku produk ini bakal cocok banget buat yang nyari sabun muka gentle, tapi ga suka sama tipikal gentle cleanser tanpa busa.",1,55000.0
1260736,29566,LoisHilson,25 - 29,Oily,4.0,"Beberapa orang berkomentar saat menggunakan produk ini kulit bertambah kering, apa lagi waktu di pake pagi hari. Kayak nya gak berlaku di kulit wajahku , pagi- siang - malam benar2 produk ini melembabkan kulit, gak buat kulit kering. Kalau ada jerawat yang bernanah dan udah matang di bersihin pake ini produk , ekh ilang tu putih2nya... walau aku, belum bisa jamin ini produk menghilangkan jerawat, tapi kalau membantu menenangkan kulit berjerawat , keyakinanku 100%.",1,140000.0
1286397,3686,Fikadit79,25 - 29,Oily,3.0,"pernah coba ini buat ngilangin bekas jerawat 😬 sayangnya di aku gak mempan, lebih ampuh yang pink untuk mencerahkan bekas jerawat yang hitam... aku pikir bakal sama kayak yang acne clearing tapi ternyata beda... hohohoho... bedanya dari aroma dan tekstur...",1,20000.0
2200627,84460,tiffanychintia,25 - 29,Oily,5.0,"Dengan kandungan Niacinamide & Hyaluronate
membantu mencerahkan, membantu membersihkan pori-pori dari minyak & kotoran tanpa membuatnya kering. Kalian wajib pake ini! Bagus bangeett donggggg .. gaakan nyesel sih! Harga bersahabat juga",1,32000.0
1945099,65004,Bellanadiah,25 - 29,Oily,5.0,"Facial foam ter unik karna aplikatornya langsung ada brushnya yang lembut di kulit jadi ga bikin kulit perih. Jadi berasa berkali kali lebih bersih karna ada aplikatornya. Foamnya lembut dan halus jadi berasa bersih bgt wajah. Afterannya kulit berasa lembut dan halus, engga kering atau ketarik sama sekali. Sukak bgt",1,80000.0
1847819,72824,amaliaku,25 - 29,Oily,4.0,udah semingguan nyoba produknya ponds yang antibacterial. facial washnya ini teksturenya creamy lembut khas facial wash ponds banget. di wajahku yg oily dan sensitif sih so far gak ada masalah. abis cuci muka berasa minyak berkurang bangettt. jadi lembut juga. tapi baunya bener bener khas antibacterial gitu ya tp kalo menurutku sih gak ganggu sih.,1,25000.0
1449001,66519,Ariani15d,25 - 29,Oily,4.0,"Facial foam yang sudah pernah aku pakai zaman SMA, waktu formulanya utamanya cuma Charcoal. Sekarang sudah ada tambahan Japanese Green Tea. Menurut aku, klaimnya buat detox polusi lumayan lah. Apalagi buat aku yang sering keluar rumah dengan transportasi motor. Biasanya muka aku jadi kelihatan kucel, tapi pakai ini alhamdulillah wajah aku baik-baik aja dan warna kulitku gak belang.",1,0.0
2128394,69300,Kumalads,25 - 29,Oily,4.0,"Seperti gentle cleanser lain pada umumnya, udah habis 2 tube sih, karena gentle dan harganya murah 😂 yang penting no stripping, trs tetep bikin lembab. Untuk efek gimana2 menurutku belum, soalnya untuk facial wash kan tujuannya utk cleansing aja dan gak neko2, asal ga kasih efek ketarik, dah fix pasti cocok sih 😂",1,77000.0
2118878,13915,momhilya,25 - 29,Oily,4.0,"Aku dari dulu suka banget sama produk ini, karna pas banget dengan jenis kulit aku. Muka aku memang gampang banget berjerawat. setelah pakai ini bekas jerawat jadi cepet hilang dan seger dimuka. tapi belinya itu susah banget disini, kalau gak di toko obat gak ada. OMG.",1,30000.0
1318341,925,Laura_gee,25 - 29,Oily,4.0,"sebenarnya facial wash ini juga salah satu facial wash yang bisa redahin jerawat aku, dan memudarkan kemerahan karena jerawat , tapi ada yang aku kurang suka sama facial wash ini, kalo aku pake tiap hari , aku ngerasa kulit wajah aku kering gtu, makanya aku pake seminggu 4 x . but overall i like this product 👌",1,109000.0
1408658,69139,rlourens,25 - 29,Oily,5.0,"sudah 2 minggu pakai produk white lab ini, hasilnya kelihatan banget di wajahku yang sensitif, oily, acne prone & pori besar. kulit wajah jadi lebih cerah, lembab dan minyak wajah berkurang. wanginya seger banget. wajib banget cobain 💕",1,37000.0
1774765,925,Ajengtw92,25 - 29,Oily,4.0,"awalnya berharap banyak banget sm produk ini,emang nyerep minyak dan habis cuci muka juga gak terlalu keset,tapi setelah beberapa lama setelah cuci muka minyaknya dateng lagi,dan kalo di aku gak ada ngaruhnya samsek buat bruntusan,jerawat dan komedo2 ",1,109000.0
1956313,84434,DesiMj,25 - 29,Oily,5.0,"Buat kamu yang suka produk facial cleanser yang gentle, kamu pasti bakal suka banget sama produk ini. Teksturnya agak cair dengan butiran greentea didalamnya, mudah di busakan dengan busa yang super lembut. Walau pun gentle tapi surprisingly dia sama sekali gak bikin wajah jadi greasy atau minyakan gitu, justru minyak di wajah jadi berkurang setelah menggunakan produk ini. Selain itu produk ini juga gak bikin kulit jadi kering dan ketarik. Wajah rasanya lebih lembut dan halus. Overall aku suka sama produk ini.Wajib cobain sih!",1,85000.0
1859475,81463,okvaniazee,25 - 29,Oily,5.0,"produk somethinc kenapa selalu bagus banget sih??? ini face cleanser nya sesuai banget sama namanya, bener2 gentle banget di muka. teksturnya tuh jelly tapi pas dipake ke muka jadi makin creamy gituuu. muka bersih kenyal tambah glowing. asli suka bangettt. low ph jadi gak bikin iritasi dan cocok all skin type",1,99000.0
1964129,77382,yulinda26,25 - 29,Oily,5.0,Beli ini karena tiba tiba kulit jadi kering banget. Jadi coba untuk ganti pembersih muka yang bisa lembabin. Tektur dari avoskin ini gel bening gitu gak ada bau menyengat. Meskipun waktu di busakan tidak terlalu menghasilkan busa yang banyak dia bener bener bersihin kulit tanpa bikin kulit jadi kering. Bakalan repurchase kalo udah abis sih.,1,109000.0
1095932,40234,agathaemhrn,25 - 29,Oily,4.0,"Busanya melimpahhhhh, jadi pakenya cukup secuillll aja. Selain lebih irit pastinya karena takaran produk yg dibutuhin sedikit bgt buat dipake, senka pink ini gak bikin kulit kering atau ketarik. Malah kulit rasanya alus banget abis cuci muka, lembab, kenyel. Belom ada efek yg negatif di kulit aku, semoga seterusnya juga gak ada ya 😆 untuk repurchase kayaknya enggak, bukan karena efeknya gak bagus, cuma karena ini awet bangetttt jadi pasti bosen kan pengen coba yg lain lagi 😂",1,120000.0
2246622,69139,chitrangr,25 - 29,Oily,5.0,"sukaaa banget, disamping harga terjangkau, udah banyak dijual dimanamana. sejauh ini dikulitku yg sensitif fine aja gak memperparah jerawat atau kemerahan, malah rasanya habis cuci muka fresh dan cerah. aku pakai ini dibarengin semua product whitelab nya juga ya☺️",1,37000.0
2175507,79739,leegummy,25 - 29,Oily,4.0,"salah satu gel cleanser, warnanya menarik kayak air laut dan wangi marine salt, lalu busanya cukup banyak, cocok juga untuk oily skin karena dapat mengangkat minyak berlebih dan terasa fresh ketika digunakan, busanya soft dan after use juga ga terasa coating dan ketarik, one of product must try!!",1,27300.0
2482396,87308,dimpert_,25 - 29,Oily,5.0,"Baru sekali sih nyobain produk ini karna kena racun produk dari temen wkwk. so far aku suka, mungkin next bakal repurchase lagi ga siee. Yang aku suka dari produk ini wanginya enak bangey dan kalo abis cuci muka, mukanya jadi keliatan lebih fresh",1,99000.0
2359242,2788,nica_lea,25 - 29,Oily,4.0,"buat aku cleansing foam ini fungsi nya ya kayak face wash biasa, membersihkan wajah gitu gitu, tapi ini teksturnya liquid dan pake dikit aja itu udah cukup untuk 1 wajah, dia ngebersihin semua minyak2 yang ada masih nempel di muka. ada sedikitt aroma wangi ginseng tapi masih enak banget. gak banyak yg bisa aku obrolin tentang produk ini sih ",1,400000.0
2528015,79323,Dheadheracitrawati,25 - 29,Oily,5.0,"Pembersih wajah dengan kandungan antibakteri, membantu membersihkan wajah dari kotoran dan minyak berlebih. Dengan formula pH balance yang membantu menjaga keseimbangan pH kulit wajah. Mengandung BHA, Panthenol dan ZincPCA. Acttive Ingredients:
1) Salicylic Acid berfungsi untuk mengangkat sel kulit mati dan juga berfungsi sebagai antibakteri, mampu menghambat pertumbuhan bakteri penyebab jerawat (P, aches dan C) 2) Zinc PCA memiliki efek anti inflamasi dan anti oksidan, membantu regenerasi sel-sel kulit mati dan mengontrol produksi sebum, membantu menghambat pertumbuhan jerawat, serta memiliki sifat anti mikroba dan astrigent 3) Kandungan Moisturizer pada Panthenol untuk melembabkan kulit, meningkatkan",1,35000.0
1969168,12723,zhrzaa,25 - 29,Oily,4.0,"dapet sample karna beli sunscreen kayaknya, teksturnya gel bening ada wangi teatreenya. dimuka aku dia bikin ketarik udahannya, dan kurang nyaman aja. gatau karna kulitku masih dehidrasi atau emang belom ngerti gimana ngehidrasi yg bener kalo abis cucimuka atau gimana. tapi dia ampuh ngeringin bruntusan, cuma afterfeelsnya aja yg aku kurang sukaa",1,130000.0
2177013,1113,topnes30,25 - 29,Oily,3.0,"Aku awalnya beli yg travel size ngerasa cocok, kemudian memutuskan utk beli yg full size. Selama make ini gak pernah jerawatan, muka jadi ga kusam, bekas jerawat jg jd cepet ilang. Dia klaim nya bisa buat all skin types, dan wajahku oily, tp baru sadar oily face ku gabisa disembuhkan pake ini, akhirnya stop 😅",1,650000.0
1404878,26242,nurulrizkyn,25 - 29,Oily,4.0,"ada efek dingin2nya pas habis pake ini, dan yess nenangin jerawat yang mau tumbuh selesainya muka berasa glowing tanpa rasa keset/ketarik. baunya beneran kaya bau0bau herbal gt, kaya ada bau gingsengnya kali ya tapi enggak yg ganggu banget baunya",1,350000.0
2299770,20899,fbyptri,25 - 29,Oily,5.0,"Pernah coba fw ini awal 2019, enaaak banget soalnya pake dikit aja, pokoknya dikit banget tapi busa nya banyak tapi nggak bikin ketarik sama sekali! tetep lembab dan seger stelah cuci muka. pas dipake tuh semacam ada cooling sensation nya. pokoknya enaaak. blm repurchase karna masih mencoba fw lain juga hehe tp ini recommended.",1,120000.0
2215369,84460,dewipermana_,25 - 29,Oily,4.0,"suka bgt sama productnya, busanya halus ngga bikin kulit kering dan bikin kulit jd lebih cerah setelah pemakaian pertama kali. ngga heran sih, karna emng productnya selalu worth it, dan harganya juga ngga ngga",1,32000.0
1978485,39354,eyuliarita,25 - 29,Oily,5.0,1st impressionnya ada produk korea yg affdorable bgt pas dikantong. trus uniknya lg plus praktis. 1 produk bs buat 2 fungsi cleansing maupun jd cleanser kalo kena air. seru kan. kalo kepesta luar kota gk perlu repot2 bawak 2 produk pembersih makeup and muka. ckp bawak 1 produk ini aja. praktiss bgt,1,232000.0
2490125,487,tiara0202,25 - 29,Oily,5.0,"sabun cuci muka multi fungsi sih ini, selain ngeberesihin dia juga bisa mengeksfoliasi kulit aku. kalau lagi males maskeran/pakai skincare eksfo aku cukup ngebersihin muka pakai micellar water dan facewash ini. kerasa bgt bersihnya tapi gak bikin muka ketarik dan keset, aku notis dia juga ngebantu ngebersihin sisa2 makeup yg ga keangkat sama micellar water.",1,35000.0
1582518,27159,healikeyours,25 - 29,Oily,3.0,"Sebetulnya aku suka teksturnya gel, gaada wanginya dan busanya dikiiit banget. Pokoknya kaya fw gentle yg pernah aku pakai, tp gatau knp waktu pake ini mukaku kaya nambah bruntusannya, pdhl skincare lain ga berubah. Aku coba berhenti pake fw ini bruntusannya reda",1,14000.0
2261734,92916,oliviafu,25 - 29,Oily,4.0,"Sebelumnya terima kasih female daily utk kesempatan mencoba produk dari bioderma. Seketika langsung inget produk best seller mereka yaitu micellar water hehe. Pertama dapet langsung cobain karena aku selalu suka dengan produk yg ada kandungan aha & bha. Jujur kaget karena tekstur nya sangat amat cair tapi isi nya pun juga banyak 200ml. Dan setelah dibaca2 lagi ternyata bioderma ini bukan cleanser yang bisa dipakai utk setiap hari, melainkan 2-3x dalam seminggu. Kandungan salicylic acid nya  1.8% dan juga kandungan glycolic acid 1.8% dimana bagus bgt uti kulit berjerawat + oily. Selama pemakaian sebulan di kulitku luamayan bikin kering apalagi pernah nekat pakai setiap hari hehe. Tapi komedo2 yang bandel lama-lama bisa copot dengan mudah. Pori-pori juga tampak lebih bersih dan ga gampang keluar jerawat. Overall aku suka dengan produk ini! Bisa di bilang cleanser treatment ini bisa membantu supaya kulit bisa bebas jerawat dan komedo. Harga nya lumayan banget sekitar 350rb tapi isi nya banyak dan ga habis2 ☺️.",1,365000.0
1151034,45167,pusspt,25 - 29,Oily,5.0,"face wash aku sekarang, dr pertama pake sampe sekarang udh selingkuh 2 kali (golden viera dan bio essence) dimana 2 face wash tersebut berhasil bikin kulitku breakout parah, sampe jerawatan, komedoan, dan makeup gamau nempel, dan yg berhasil bikin kulitku normal lagi ya face wash ini, bener2 semua face washnya safi cocok bgt di aku, ga bikin kering, breakout, dll. kl efek mencerahkannya aku ga terlalu ngeh dan ga terlalu peduli juga si, yg penting bisa bersihin muka dan ga bikin breakout udh cukup buat ukuran face wash ku alias ga pernah ngarep macem2 dr face wash wkwk",1,30000.0
1960350,53924,ayutrianah,25 - 29,Oily,5.0,"dah gatau lagi bagus banget sama produk ini, karna ga kering di wajah aku terus bener2 membantu banget untuk bekas jerawat di wajah aku gak nyesel pake ini bener2 aku suka banget sama produk nya npure karna busa nya aja juga soft banget di wajah aku",1,90000.0
2399072,15484,amandabilla98,25 - 29,Oily,5.0,"Kiehls Calendula Deep Cleansing Foaming Face Wash

dpt yg ukuran 30ml dari event “Be Unstoppaable, Be You” Female Daily x Kiehls bbrp waktu lalu. nyoba ini karna kebetulan facewash yang biasa aku pake lagi habis. ga expect apa2.TAPI ternyata
setelah sekali pemakaian aja aku udah suka & cocok:( karena selama ini aku jarang bgt cocok sm facial wash & biasanya kalo ga cocok setelah satu kali pemakaian aja langsung bruntusan.

(+) after pemakaian ga bikin muka kering
(+) wanginya super enak, citrusy gituu
(+) bikin calming kulit aku yang lagi jerawatan
(+) ga perih di mata , i like",1,400000.0
1232871,54769,friskiatifani,25 - 29,Oily,4.0,"I also using this face wash, setelah nyoba yang simple varian refreshing aku pake yang moisturising buat pagi, dia teksturnya gel tapi ga bening kayak yg tube ijo, busanya juga dikit, ga ada baunya, nyaman juga pas dipake tp aku lebih milih yang simple refreshing sih😊",1,55000.0
1744936,43605,windafadilahsy,25 - 29,Oily,5.0,"Overall aku suka, busanya dikit banget, aromanya lebih mirip sabun beras, stlah di pakai ga bikin kulit wajah ketarik. Aku udah pake selama sebulan dan cocok di aku, cuma krna aku suka pake facial foam yg busanya banyak jd agak kikuk awalnya",1,68000.0
1594176,61268,julysade3107,25 - 29,Oily,5.0,"sukaakkkkkk banget deh ini, lembut banget di wajah, gak bikin wajah kering dan berasa di tarik2 gitu. emng sih udah gak jerawatan aktif lagi, cuma kadang2 muncul tampa di panggil. wanginya enak gqk tajem gt. ",1,65000.0
1802312,55568,Ericamey,25 - 29,Oily,5.0,"Mengandung ekstrak Centella Asiatica untuk membersihkan secara alami. Produk ini pH-nya 5, netral ya. Lembut ke kulit, tetap efektif membersihkan, nyaman setelah dibilas, nggak ada cerita kulit jadi ketarik-tarik. Dan, perlu sedikiiit aja udah cukup banyak busa lembutnya untuk membersihkan.

Dari segi bahan, menurut ku konsentrasi tinggi Centella Asiatica dalam pembersih membantu 
untuk meredakan iritasi dengan cara menghambat pertumbuhan sel-sel penyebab peradangan. Selain itu Centella Asiatica menenangkan kulit sensitif, membuat kulit lebih soothing serta merawat kulit yang sedang memiliki jerawat meradang",1,170000.0
1240522,47645,Nisasurya,25 - 29,Oily,5.0,"Produk emina ini termasuk kedalam rangkaian emina ms pimple yang diperuntukan untuk melawan jerawat. Packagingnya itu tube kecil jadi simple dan gampang dibawa. Teksturnya dia gel, dan ketika dibasahi tidak terlalu banyak menghasilkan busa tapi menurutku dia membersihan wajah dengan gentle dan bersih. Setelah cuci muka kulit terasa lembab dan ga ada rasa ketarik sama sekali. Produk ini bagus di aku untuk redain jerawat sama bruntusan. ",1,17000.0
2244820,41446,Deasisil,25 - 29,Oily,4.0,"Sebenernya pas pakai ini jerawat dan bruntusan berkurang, cuman gak terlalu signifikan, jadi gak sabar juga wakakak terus lama lama bikin kering pas pemakaian di bulan ke 2, kuterusin aja sampe abis, setelah itu cabut ganti ke yang lain biar gak makin kering",1,15000.0
1682396,2786,dindadjodi,25 - 29,Oily,5.0,"Brand Japun yang very affordable buat face wash! sebagus itu. Gua kalo sama Japan beauty udah ga ragu lagi si no debat. Line nya Hada Labo tu emang bagus-bagus banget. Ini face wash yang ga bikin muka lo ketarik samsek, no color, fragrance added. Liquid nya putih, encer, cukup runny pas dituang. Kandungan Hyaluronic acids nya itu loh, bikin lembab. Dan supppper gentle. Gue pasti repurchase sih. ",1,30000.0
2371722,87937,meloveyou,25 - 29,Oily,3.0,"Walopun aku kasih 3⭐, tapi aku tetep rekomen terutama buat yg punya kulit super sensitif. Kasih 3⭐ karena aku gasuka experience pas pemakaiannya aja. Sesuai deskripsi produk, facial wash ini buat yg punya kulit sensitif jadi no perfume, no soap, no alcohol, no essential oil . Untuk aroma karna dia no perfume, oil dsb, jadi ada scent kayak aroma lem kertas yg dalem tube gitu kalo dicium tp ga ganggu kok. Ada Allantoin buat menenangkan kulit . So far aku pake gaada masalah ga cocok kayak jerawat dsb. Ga bikin kulit ketarik juga afternya. Cuma karna formulanya bener2 no soap gaada busa sedikitpun (difoto yg ke2 fw nya udah dikasih air dikit dan aku gosok ke2 tangan) jd aku agak susah pas cuci muka..kek berasa kurang aja pas nuang fw ditangan dan karena bener2 gaada busa sedikitpun, jadi pas gosok2 muka rada clueless yang mana udah/belum .",1,95000.0
1516732,31241,Ayuharlinda,25 - 29,Oily,4.0,"baru pertama aku coba produk ini... bentuk gel transparan, bikin perih di mata.. sisa kotoran d wajah dan minyak terangkat dengan mudah.. cocok banget buat semua jenis kulit.. sehabis cuci muka langsung aku pakai toner biar kulit jadi lembab dan ngga kering",1,30000.0
1179795,9369,hellonaa,25 - 29,Oily,4.0,"Baru nyoba karena dapet sample gift pas belanja di lazada. Pas dipakai ada sensasi coolingnya, rada berbusa tapi di mukaku gak bikin terasa ketarik sih. Mungkin karena jenis kulitku memang cenderung oily.

Aku pakai ini buat cleanser pagi aku aja karena aku pikir bisa ngebantu nahan minyak di wajahku seharian sblm aktifitas.

Kalau harus beli, mungkin bakalan beli kalau sample nya udah habis yaa..  hehe :D",1,325000.0
1152186,16599,Milloo,25 - 29,Oily,4.0,Pokok semua cleanser garnier di aku itu bagus2 semua gak ada yg jelek. Selesai pake ini langsung seketika cerah suka ngetss. Wajah gak ketarik2 bersih seketika plus cerah syiss. dan murah harga nyaaa gak bikin kantong jebol.,1,23900.0
1168932,49708,JasmineKarissa,25 - 29,Oily,4.0,"Udah dua kali repurchase ini. Busanya lembut dan wanginya ga nusuk. Yang terpenting gentle banget di kulit dan ga bikin breakout. One pump goes a long way. Awet juga pake facial foam ini, 1 botol bisa buat 2-3 bulan",1,169000.0
1932142,43605,intanhpsri,25 - 29,Oily,4.0,"Beli ini karena dia satu budnle sama watermelon masknya raiku. Botolnya plastik dan tipe yang dipencet gitu, teksturnya gel yang cenderung cair banget, wanginya persis kayak sabun bayi, dan dia bukan tipe sabun cuci muka yang banyak foamnya, slightly bangettt! Jadi buat aku yang biasa cuci muka dengan foam yang lumayan, jadi buat aku ambil produknya lebih banyak dan cepet habis. Oh ya btw ini isinya dikit banget si menurutku, setengah botol aja isinya waktu sampai, entah karena aku dapet gratis atau emng isinya sedikit. Sebenernya aku gak terlalu mikirin itu si, yang penting dia gak bikin breakout sama sekali.",1,68000.0
